inst_id,year,ncses_inst_id,toi_code,ffrdctype,inst_name_long,inst_city,inst_state_code,inst_zip,questionnaire_no,question,row,column,data,status,othinfo,standardized_agency_names
900070,2019,F0267001,3,3,Arroyo Center,Santa Monica,CA,90406-2138,04.d,Type of R&D,All,Total,37956,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,01.a,Source,Federal government,,123795,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,01.b,Source,State and local government,,1415,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,01.c,Source,Business,,561,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,01.e,Source,All other sources,,25,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,01.f,Source,Total,,125796,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,02.a,Federal agency,Department of Defense,,27,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,02.b,Federal agency,Department of Energy,,123735,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,02.g,Federal agency,National Science Foundation,,33,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,02.i,Federal agency,Total,,123795,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,04.a,Type of R&D,Basic research,Federal,123795,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,04.a,Type of R&D,Basic research,Nonfederal,2001,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,04.a,Type of R&D,Basic research,Total,125796,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,04.d,Type of R&D,All,Federal,123795,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,04.d,Type of R&D,All,Nonfederal,2001,,,
900071,2019,F3137001,3,1,Thomas Jefferson National Accelerator Facility,Newport News,VA,23606,04.d,Type of R&D,All,Total,125796,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01.a,Source,Federal government,,6340,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01.b,Source,State and local government,,17,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01.c,Source,Business,,336,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01.d,Source,Nonprofit organizations,,171,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01.e,Source,All other sources,,123,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01.f,Source,Total,,6987,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,02.b,Federal agency,Department of Energy,,104,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,02.e,Federal agency,Department of Transportation,,69,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,02.f,Federal agency,National Aeronautics and Space Administration,,3,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,02.h,Federal agency,Other federal agencies,,6164,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,02.i,Federal agency,Total,,6340,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,03,Other agency specified,01,,139,,General Services Administration (GSA),General Services Administration
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,03,Other agency specified,02,,3,,Environmental Protection Agency (EPA),Environmental Protection Agency
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,03,Other agency specified,03,,125,,Department of Justice (DOJ),Department of Justice
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,03,Other agency specified,04,,5897,,Nuclear Regulatory Commission (NRC),Nuclear Regulatory Commission
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,04.b,Type of R&D,Applied research,Federal,6340,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,04.b,Type of R&D,Applied research,Nonfederal,647,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,04.b,Type of R&D,Applied research,Total,6987,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,04.d,Type of R&D,All,Federal,6340,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,04.d,Type of R&D,All,Nonfederal,647,,,
900080,2019,F0585001,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,04.d,Type of R&D,All,Total,6987,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,01.a,Source,Federal government,,152539,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,01.b,Source,State and local government,,100,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,01.c,Source,Business,,4951,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,01.d,Source,Nonprofit organizations,,808,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,01.e,Source,All other sources,,15725,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,01.f,Source,Total,,174123,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,02.e,Federal agency,Department of Transportation,,152539,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,02.i,Federal agency,Total,,152539,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.a,Type of R&D,Basic research,Federal,1107,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.a,Type of R&D,Basic research,Nonfederal,22,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.a,Type of R&D,Basic research,Total,1129,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.b,Type of R&D,Applied research,Federal,16524,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.b,Type of R&D,Applied research,Nonfederal,385,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.b,Type of R&D,Applied research,Total,16909,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.c,Type of R&D,Development,Federal,134908,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.c,Type of R&D,Development,Nonfederal,21177,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.c,Type of R&D,Development,Total,156085,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.d,Type of R&D,All,Federal,152539,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.d,Type of R&D,All,Nonfederal,21584,,,
901020,2019,F0570001,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,04.d,Type of R&D,All,Total,174123,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,01.a,Source,Federal government,,68371,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,01.f,Source,Total,,68371,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,02.a,Federal agency,Department of Defense,,68371,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,02.i,Federal agency,Total,,68371,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.a,Type of R&D,Basic research,Federal,17093,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.a,Type of R&D,Basic research,Nonfederal,0,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.a,Type of R&D,Basic research,Total,17093,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.b,Type of R&D,Applied research,Federal,34186,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.b,Type of R&D,Applied research,Nonfederal,0,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.b,Type of R&D,Applied research,Total,34186,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.c,Type of R&D,Development,Federal,17092,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.c,Type of R&D,Development,Nonfederal,0,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.c,Type of R&D,Development,Total,17092,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.d,Type of R&D,All,Federal,68371,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.d,Type of R&D,All,Nonfederal,0,,,
901031,2019,F0574001,3,3,Center for Communications and Computing,Alexandria,VA,22311,04.d,Type of R&D,All,Total,68371,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,01.a,Source,Federal government,,751452,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,01.f,Source,Total,,751452,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,02.a,Federal agency,Department of Defense,,1009,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,02.c,Federal agency,Department of Health and Human Services,,750442,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,02.h,Federal agency,Other federal agencies,,1,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,02.i,Federal agency,Total,,751452,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,03,Other agency specified,01,,1,,Department of Agriculture (USDA),Department of Agriculture
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,04.a,Type of R&D,Basic research,Federal,149695,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,04.a,Type of R&D,Basic research,Nonfederal,0,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,04.a,Type of R&D,Basic research,Total,149695,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,04.b,Type of R&D,Applied research,Federal,601757,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,04.b,Type of R&D,Applied research,Nonfederal,0,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,04.b,Type of R&D,Applied research,Total,601757,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,04.d,Type of R&D,All,Federal,751452,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,04.d,Type of R&D,All,Nonfederal,0,,,
910002,2019,F2092001,3,2,Frederick National Laboratory for Cancer Research,Frederick,MD,21702-1201,04.d,Type of R&D,All,Total,751452,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,01.a,Source,Federal government,,463588,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,01.b,Source,State and local government,,510,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,01.c,Source,Business,,6724,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,01.d,Source,Nonprofit organizations,,245,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,01.e,Source,All other sources,,7257,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,01.f,Source,Total,,478324,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,02.a,Federal agency,Department of Defense,,60374,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,02.b,Federal agency,Department of Energy,,336172,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,02.d,Federal agency,Department of Homeland Security,,39110,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,02.e,Federal agency,Department of Transportation,,5,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,02.f,Federal agency,National Aeronautics and Space Administration,,11767,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,02.h,Federal agency,Other federal agencies,,16160,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,02.i,Federal agency,Total,,463588,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,03,Other agency specified,01,,5177,,Nuclear Regulatory Commission (NRC),Nuclear Regulatory Commission
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,03,Other agency specified,02,,7875,,Drug Enforcement Administration (DEA),Department of Justice
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,03,Other agency specified,03,,431,,Environmental Protection Agency (EPA),Environmental Protection Agency
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,03,Other agency specified,04,,1,,Federal Bureau of Investigation (FBI),Department of Justice
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,03,Other agency specified,05,,1664,,Classified Work unknown federal customer,Other agencies not listed
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,03,Other agency specified,06,,385,,General Services Administration (GSA),General Services Administration
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,03,Other agency specified,07,,464,,National Credit Union Administration (NCUA),National Credit Union Administration
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,03,Other agency specified,08,,163,,Department of State Management,Department of State
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.a,Type of R&D,Basic research,Federal,27815,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.a,Type of R&D,Basic research,Nonfederal,884,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.a,Type of R&D,Basic research,Total,28699,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.b,Type of R&D,Applied research,Federal,245702,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.b,Type of R&D,Applied research,Nonfederal,7810,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.b,Type of R&D,Applied research,Total,253512,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.c,Type of R&D,Development,Federal,190071,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.c,Type of R&D,Development,Nonfederal,6042,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.c,Type of R&D,Development,Total,196113,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.d,Type of R&D,All,Federal,463588,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.d,Type of R&D,All,Nonfederal,14736,,,
910005,2019,F1402001,3,2,Idaho National Laboratory,Idaho Falls,ID,83415,04.d,Type of R&D,All,Total,478324,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,01.a,Source,Federal government,,3340658,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,01.b,Source,State and local government,,273,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,01.c,Source,Business,,18612,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,01.e,Source,All other sources,,13674,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,01.f,Source,Total,,3373217,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,02.a,Federal agency,Department of Defense,,956375,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,02.b,Federal agency,Department of Energy,,2209348,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,02.c,Federal agency,Department of Health and Human Services,,844,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,02.d,Federal agency,Department of Homeland Security,,45186,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,02.e,Federal agency,Department of Transportation,,1902,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,02.f,Federal agency,National Aeronautics and Space Administration,,2910,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,02.h,Federal agency,Other federal agencies,,124093,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,02.i,Federal agency,Total,,3340658,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,01,,21294,,Department of State (DOS),Department of State
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,02,,9152,,Nuclear Regulatory Commission (NRC),Nuclear Regulatory Commission
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,03,,225,,Environmental Protection Agency (EPA),Environmental Protection Agency
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,04,,187,,Department of Commerce,Department of Commerce
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,05,,116,,Department of the Interior,Department of the Interior
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,"Other, not listed separately",,93119,,Other,Other agencies not listed
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,"Other, not listed separately",,93119,,Other,Other agencies not listed
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,"Other, not listed separately",,93119,,Other,Other agencies not listed
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,"Other, not listed separately",,93119,,Other,Other agencies not listed
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,"Other, not listed separately",,93119,,Other,Other agencies not listed
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,"Other, not listed separately",,93119,,Other,Other agencies not listed
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,03,Other agency specified,"Other, not listed separately",,93119,,Other,Other agencies not listed
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.a,Type of R&D,Basic research,Federal,157011,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.a,Type of R&D,Basic research,Nonfederal,0,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.a,Type of R&D,Basic research,Total,157011,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.b,Type of R&D,Applied research,Federal,918681,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.b,Type of R&D,Applied research,Nonfederal,9410,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.b,Type of R&D,Applied research,Total,928091,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.c,Type of R&D,Development,Federal,2264966,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.c,Type of R&D,Development,Nonfederal,23149,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.c,Type of R&D,Development,Total,2288115,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.d,Type of R&D,All,Federal,3340658,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.d,Type of R&D,All,Nonfederal,32559,,,
910009,2019,F2748001,3,2,Sandia National Laboratories,Albuquerque,NM,87185-0969,04.d,Type of R&D,All,Total,3373217,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,01.a,Source,Federal government,,173239,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,01.c,Source,Business,,2811,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,01.e,Source,All other sources,,329,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,01.f,Source,Total,,176379,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,02.a,Federal agency,Department of Defense,,26535,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,02.b,Federal agency,Department of Energy,,143752,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,02.d,Federal agency,Department of Homeland Security,,2830,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,02.f,Federal agency,National Aeronautics and Space Administration,,3,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,02.h,Federal agency,Other federal agencies,,119,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,02.i,Federal agency,Total,,173239,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,03,Other agency specified,01,,4,,Department of Commerce,Department of Commerce
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,03,Other agency specified,02,,93,,Department of State (DOS),Department of State
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,03,Other agency specified,03,,22,,Nuclear Regulatory Commission (NRC),Nuclear Regulatory Commission
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.a,Type of R&D,Basic research,Federal,8662,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.a,Type of R&D,Basic research,Nonfederal,157,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.a,Type of R&D,Basic research,Total,8819,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.b,Type of R&D,Applied research,Federal,86620,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.b,Type of R&D,Applied research,Nonfederal,1570,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.b,Type of R&D,Applied research,Total,88190,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.c,Type of R&D,Development,Federal,77957,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.c,Type of R&D,Development,Nonfederal,1413,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.c,Type of R&D,Development,Total,79370,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.d,Type of R&D,All,Federal,173239,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.d,Type of R&D,All,Nonfederal,3140,,,
910010,2019,F2763001,3,2,Savannah River National Laboratory,Aiken,SC,29808,04.d,Type of R&D,All,Total,176379,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,01.a,Source,Federal government,,9080,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,01.f,Source,Total,,9080,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,02.a,Federal agency,Department of Defense,,336,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,02.b,Federal agency,Department of Energy,,196,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,02.c,Federal agency,Department of Health and Human Services,,1331,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,02.f,Federal agency,National Aeronautics and Space Administration,,375,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,02.g,Federal agency,National Science Foundation,,5799,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,02.h,Federal agency,Other federal agencies,,1043,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,02.i,Federal agency,Total,,9080,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,03,Other agency specified,01,,592,,Department of Commerce,Department of Commerce
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,03,Other agency specified,02,,352,,Office of the Director of National Intelligence (ODNI),Office of the Director of National Intelligence
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,03,Other agency specified,03,,99,,Agency for International Development (USAID),Agency for International Development
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,04.b,Type of R&D,Applied research,Federal,9080,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,04.b,Type of R&D,Applied research,Nonfederal,0,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,04.b,Type of R&D,Applied research,Total,9080,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,04.d,Type of R&D,All,Federal,9080,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,04.d,Type of R&D,All,Nonfederal,0,,,
930900,2019,F2776001,3,3,Science and Technology Policy Institute,Washington,DC,20006,04.d,Type of R&D,All,Total,9080,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,01.a,Source,Federal government,,173127,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,01.b,Source,State and local government,,913,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,01.d,Source,Nonprofit organizations,,216,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,01.e,Source,All other sources,,456,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,01.f,Source,Total,,174712,,,
